8,82;1776353725.0
1,32;1776353709.0
1,45;1776353694.0
3,41;1776353666.0
18,01;1776353620.0
1,61;1776353603.0
4,18;1776353574.0
1,98;1776353548.0
4,26;1776353520.0
3,68;1776353492.0
1,45;1776353476.0
1,14;1776353462.0
1,14;1776353449.0
1,05;1776353432.0
1,54;1776353415.0
8,96;1776353372.0
1,62;1776353354.0
2,39;1776353332.0
2,30;1776353309.0
1,58;1776353287.0
4,53;1776353256.0
3,86;1776353229.0
2,33;1776353207.0
1,06;1776353195.0
3,05;1776353170.0
1,21;1776353153.0
1,12;1776353140.0
1,71;1776353120.0
1,20;1776353107.0
1,32;1776353091.0
1,62;1776353071.0
1,80;1776353052.0
1,70;1776353031.0
2,30;1776353007.0
1,76;1776352987.0
1,34;1776352972.0
1,66;1776352954.0
4,67;1776352924.0
9,01;1776352884.0
4,04;1776352854.0
1,04;1776352843.0
3,40;1776352815.0
3,59;1776352789.0
1,25;1776352774.0
2,12;1776352754.0
14,52;1776352710.0
57,73;1776352649.0
1,07;1776352636.0
1,01;1776352623.0
1,30;1776352606.0
1,06;1776352593.0
12,64;1776352551.0
6,81;1776352517.0
1,81;1776352498.0
4,49;1776352468.0
7,57;1776352432.0
28,62;1776352375.0
1,29;1776352359.0
2,17;1776352339.0
7,65;1776352302.0
1,08;1776352290.0
1,46;1776352274.0
1,00;1776352261.0
22,49;1776352212.0
1,59;1776352195.0
1,10;1776352179.0
71,68;1776352117.0
1,00;1776352106.0
1,65;1776352089.0
2,60;1776352031.0
1,00;1776352020.0
1,00;1776352008.0
1,42;1776351992.0
8,91;1776351954.0
4,63;1776351923.0
1,83;1776351904.0
2,65;1776351881.0
147,58;1776351810.0
4,51;1776351781.0
1,56;1776351765.0
1,29;1776351751.0
2,05;1776351730.0
1,08;1776351717.0
3,69;1776351690.0
36,39;1776351636.0
3,18;1776351610.0
4,86;1776351580.0
2,57;1776351558.0
1,15;1776351545.0
1,12;1776351533.0
2,39;1776351511.0
1,01;1776351500.0
1,28;1776351485.0
1,30;1776351470.0
1,17;1776351457.0
2,44;1776351435.0
1,17;1776351421.0
6,62;1776351386.0
1,68;1776351367.0
45,94;1776351306.0
2,45;1776351282.0
2,64;1776351260.0
11,26;1776351218.0
3,39;1776351192.0
1,04;1776351180.0
3,42;1776351154.0
4,36;1776351124.0
2,07;1776351105.0
5,29;1776351073.0
6,48;1776351040.0
3,03;1776351016.0
1,35;1776351000.0
7,87;1776350964.0
2,23;1776350942.0
1,48;1776350926.0
1,60;1776350909.0
5,72;1776350876.0
1,00;1776350864.0
11,52;1776350824.0
4,16;1776350793.0
1,06;1776350782.0
2,55;1776350759.0
2,80;1776350736.0
1,09;1776350724.0
1,85;1776350705.0
4,24;1776350676.0
1,09;1776350664.0
2,71;1776350640.0
4,93;1776350610.0
2,16;1776350590.0
2,09;1776350569.0
1,81;1776350551.0
1,09;1776350539.0
1,05;1776350527.0
1,00;1776350514.0
2,39;1776350493.0
5,68;1776350461.0
1,54;1776350445.0
2,02;1776350425.0
1,12;1776350413.0
1,14;1776350400.0
2,74;1776350377.0
6,07;1776350344.0
1,29;1776350330.0
5,70;1776350298.0
1,93;1776350279.0
3,85;1776350251.0
26,40;1776350198.0
1,51;1776350181.0
1,47;1776350166.0
45,62;1776350109.0
8,89;1776350072.0
3,57;1776350044.0
1,03;1776350033.0
85,41;1776349969.0
2,81;1776349946.0
1,03;1776349934.0
